time	dummy	norm_ang_moment	cot	sub_cot	info
5001.71	Re_14000_t_5001.71.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5001.72	Re_14000_t_5001.72.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5001.73	Re_14000_t_5001.73.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5001.74	Re_14000_t_5001.74.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5001.75	Re_14000_t_5001.75.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5001.76	Re_14000_t_5001.76.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5001.77	Re_14000_t_5001.77.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5001.78	Re_14000_t_5001.78.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (52.0, 48.0), (20.0, 54.0)]
5001.79	Re_14000_t_5001.79.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.80	Re_14000_t_5001.80.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.81	Re_14000_t_5001.81.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.82	Re_14000_t_5001.82.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.83	Re_14000_t_5001.83.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.84	Re_14000_t_5001.84.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.85	Re_14000_t_5001.85.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.86	Re_14000_t_5001.86.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.87	Re_14000_t_5001.87.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.88	Re_14000_t_5001.88.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.89	Re_14000_t_5001.89.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.90	Re_14000_t_5001.90.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.91	Re_14000_t_5001.91.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.92	Re_14000_t_5001.92.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.93	Re_14000_t_5001.93.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.94	Re_14000_t_5001.94.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.95	Re_14000_t_5001.95.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 54.0)]
5001.96	Re_14000_t_5001.96.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5001.97	Re_14000_t_5001.97.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5001.98	Re_14000_t_5001.98.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5001.99	Re_14000_t_5001.99.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.00	Re_14000_t_5002.00.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.01	Re_14000_t_5002.01.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.02	Re_14000_t_5002.02.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.03	Re_14000_t_5002.03.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.04	Re_14000_t_5002.04.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.05	Re_14000_t_5002.05.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.06	Re_14000_t_5002.06.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.07	Re_14000_t_5002.07.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.08	Re_14000_t_5002.08.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.09	Re_14000_t_5002.09.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.10	Re_14000_t_5002.10.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.11	Re_14000_t_5002.11.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.12	Re_14000_t_5002.12.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.13	Re_14000_t_5002.13.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.14	Re_14000_t_5002.14.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.15	Re_14000_t_5002.15.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.16	Re_14000_t_5002.16.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.17	Re_14000_t_5002.17.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.18	Re_14000_t_5002.18.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.19	Re_14000_t_5002.19.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.20	Re_14000_t_5002.20.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 11.0), (53.0, 47.0), (20.0, 53.0)]
5002.21	Re_14000_t_5002.21.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (53.0, 47.0), (20.0, 53.0)]
5002.22	Re_14000_t_5002.22.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (53.0, 47.0), (20.0, 53.0)]
5002.23	Re_14000_t_5002.23.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (53.0, 47.0), (20.0, 53.0)]
5002.24	Re_14000_t_5002.24.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.25	Re_14000_t_5002.25.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.26	Re_14000_t_5002.26.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.27	Re_14000_t_5002.27.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.28	Re_14000_t_5002.28.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.29	Re_14000_t_5002.29.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.30	Re_14000_t_5002.30.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.31	Re_14000_t_5002.31.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.32	Re_14000_t_5002.32.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.33	Re_14000_t_5002.33.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.34	Re_14000_t_5002.34.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (20.0, 53.0)]
5002.35	Re_14000_t_5002.35.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.36	Re_14000_t_5002.36.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.37	Re_14000_t_5002.37.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.38	Re_14000_t_5002.38.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.39	Re_14000_t_5002.39.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.40	Re_14000_t_5002.40.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.41	Re_14000_t_5002.41.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.42	Re_14000_t_5002.42.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.43	Re_14000_t_5002.43.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.44	Re_14000_t_5002.44.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.45	Re_14000_t_5002.45.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.46	Re_14000_t_5002.46.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.47	Re_14000_t_5002.47.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.48	Re_14000_t_5002.48.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.49	Re_14000_t_5002.49.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.50	Re_14000_t_5002.50.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.51	Re_14000_t_5002.51.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.52	Re_14000_t_5002.52.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.53	Re_14000_t_5002.53.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.54	Re_14000_t_5002.54.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.55	Re_14000_t_5002.55.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.56	Re_14000_t_5002.56.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.57	Re_14000_t_5002.57.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.58	Re_14000_t_5002.58.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.59	Re_14000_t_5002.59.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.60	Re_14000_t_5002.60.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.61	Re_14000_t_5002.61.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.62	Re_14000_t_5002.62.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.63	Re_14000_t_5002.63.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.64	Re_14000_t_5002.64.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.65	Re_14000_t_5002.65.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.66	Re_14000_t_5002.66.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.67	Re_14000_t_5002.67.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.68	Re_14000_t_5002.68.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.69	Re_14000_t_5002.69.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.70	Re_14000_t_5002.70.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.71	Re_14000_t_5002.71.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.72	Re_14000_t_5002.72.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.73	Re_14000_t_5002.73.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.74	Re_14000_t_5002.74.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.75	Re_14000_t_5002.75.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.76	Re_14000_t_5002.76.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.77	Re_14000_t_5002.77.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5002.78	Re_14000_t_5002.78.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (54.0, 46.0), (21.0, 54.0)]
5002.79	Re_14000_t_5002.79.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (54.0, 46.0), (21.0, 54.0)]
5002.80	Re_14000_t_5002.80.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.81	Re_14000_t_5002.81.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.82	Re_14000_t_5002.82.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.83	Re_14000_t_5002.83.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.84	Re_14000_t_5002.84.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.85	Re_14000_t_5002.85.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.86	Re_14000_t_5002.86.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.87	Re_14000_t_5002.87.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.88	Re_14000_t_5002.88.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.89	Re_14000_t_5002.89.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.90	Re_14000_t_5002.90.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.91	Re_14000_t_5002.91.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.92	Re_14000_t_5002.92.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.93	Re_14000_t_5002.93.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.94	Re_14000_t_5002.94.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.95	Re_14000_t_5002.95.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.96	Re_14000_t_5002.96.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.97	Re_14000_t_5002.97.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.98	Re_14000_t_5002.98.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5002.99	Re_14000_t_5002.99.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.00	Re_14000_t_5003.00.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.01	Re_14000_t_5003.01.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.02	Re_14000_t_5003.02.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.03	Re_14000_t_5003.03.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.04	Re_14000_t_5003.04.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.05	Re_14000_t_5003.05.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.06	Re_14000_t_5003.06.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.07	Re_14000_t_5003.07.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.08	Re_14000_t_5003.08.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.09	Re_14000_t_5003.09.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.10	Re_14000_t_5003.10.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.11	Re_14000_t_5003.11.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.12	Re_14000_t_5003.12.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.13	Re_14000_t_5003.13.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.14	Re_14000_t_5003.14.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5003.15	Re_14000_t_5003.15.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 21.0), (55.0, 45.0), (21.0, 54.0)]
5003.16	Re_14000_t_5003.16.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 21.0), (55.0, 45.0), (21.0, 54.0)]
5003.17	Re_14000_t_5003.17.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 21.0), (55.0, 45.0), (21.0, 54.0)]
5003.18	Re_14000_t_5003.18.dat	0	B+{c+.c+.c+.c+.c+}	B+{c+.c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 21.0), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.19	Re_14000_t_5003.19.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.20	Re_14000_t_5003.20.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.21	Re_14000_t_5003.21.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.22	Re_14000_t_5003.22.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.23	Re_14000_t_5003.23.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.24	Re_14000_t_5003.24.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.25	Re_14000_t_5003.25.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.26	Re_14000_t_5003.26.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.27	Re_14000_t_5003.27.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
5003.28	Re_14000_t_5003.28.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(54.0, 16.5), (55.0, 45.0), (42.0, 57.0), (21.0, 54.0)]
